,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,input_15,input_16,input_17,input_18,input_19,input_20,input_21,input_22,input_23,input_24,input_25,input_26,input_27,input_28,input_29,input_30,input_31,input_32,input_33,input_34,input_35,input_36,input_37,input_38,input_39,input_40,input_41,input_42,input_43,input_44,input_45,input_46,input_47,input_48,input_49,input_50,input_51,input_52,input_53,input_54,input_55,input_56,input_57,input_58,input_59,input_60,input_61,input_62,input_63,input_64,input_65,input_66,input_67,input_68,input_69,input_70,input_71,input_72,input_73,input_74,input_75,input_76,input_77,input_78,input_79,input_80,input_81,input_82,input_83,input_84,input_85,input_86,input_87,input_88,input_89,input_90,input_91,input_92,input_93,input_94,input_95,input_96,input_97,input_98,input_99,input_100,input_101,input_102,input_103,input_104,input_105,input_106,input_107,input_108,input_109,input_110,input_111,input_112,input_113,input_114,input_115,input_116,input_117,input_118,input_119,input_120,input_121,input_122,input_123,input_124,input_125,input_126
neuron_78,1.731351e-34,-2.2027405e-34,2.049276e-11,2.4228206e-34,-4.744659e-34,-1.4101844e-34,3.7065504e-35,-1.9108242e-34,-1.7189875e-34,3.5364068e-34,4.3335187e-34,2.5963031e-34,-5.306953e-34,2.149268e-34,-1.5264795e-34,1.3783645e-34,2.0659153e-35,3.7213998e-34,-3.8719765e-34,-1.0632615e-34,-2.6089069e-34,-3.6317963e-34,4.5587508e-34,1.2736434e-34,-2.836377e-34,-1.1223733e-34,5.996556e-35,-1.6020241e-34,-1.7386029e-34,-6.944233e-36,-1.8463554e-34,6.054985e-35,-2.2720538e-34,1.2838147e-35,2.9576907e-34,3.188117e-34,2.8446938e-34,-2.4607358e-34,-5.3002347e-34,3.4694642e-34,-5.0494903e-34,-1.9450515e-34,9.98363e-35,1.9701018e-35,-3.911444e-34,-3.9190665e-34,4.862236e-35,-6.2388657e-35,2.7743485e-34,2.316986e-34,2.3284119e-34,1.6790042e-13,2.649498e-34,3.9294572e-36,-1.9528102e-34,-5.8677096e-34,2.2504555e-34,3.7920594e-34,3.6939387e-34,-2.406432e-34,2.2167004e-34,1.4179658e-34,-3.4816595e-34,5.2571648e-34,2.2198182e-34,-4.341659e-34,-2.1117037e-34,2.1601635e-34,2.000863e-34,1.08703e-34,9.626759e-08,-3.258981e-34,-1.9081803e-34,1.9439738e-36,-2.6654243e-34,1.2344485e-12,-3.7694357e-34,-4.4451576e-34,4.199549e-34,5.397253e-34,-2.451971e-34,2.4928553e-34,5.306211e-34,4.7300423e-34,-3.4370316e-34,-2.0333573e-34,-2.0019477e-34,-2.355687e-34,1.6122245e-34,1.9539581e-34,3.8519407e-34,2.0002947e-34,-2.5726582e-34,-5.6479758e-34,-2.3782602e-34,-5.570991e-34,-1.8955756e-34,4.6537794e-34,-5.9347183e-34,-7.321553e-35,-3.1187849e-34,-2.4647912e-34,5.3111443e-34,4.9232863e-34,5.172109e-34,-3.30286e-34,-4.12035e-34,-1.01030066e-35,-4.8848517e-34,5.5169196e-34,3.0838428e-34,1.2880254e-34,4.5735546e-35,-7.4702207e-35,-2.6528869e-34,-5.5621307e-34,2.7057602e-34,-3.5068762e-35,6.42091e-10,1.9172491e-34,1.2999422e-34,2.3598517e-34,2.3353057e-34,-5.285713e-34,-3.6100423e-34,-1.4951278e-34
neuron_79,0.06360114,-0.022000644,-2.310051e-06,-0.021220611,-0.0073169973,0.059535358,0.04067708,-0.063230544,0.03595464,0.0165308,0.045827884,0.009343687,0.029349757,-0.008203246,0.005875157,-0.0048996313,-0.0027927689,0.006975512,-0.0029924342,0.01648586,-0.02249002,-0.001995342,0.002045324,-0.015335733,0.0003749107,0.00073893444,0.0017267606,-0.002785816,-0.00026774924,-4.3073915e-34,0.007661066,-0.0034102274,0.0383006,-0.03207668,-8.9832066e-14,-2.039579e-12,0.008004815,0.00024828318,2.2150099e-35,5.5166936e-07,-1.655772e-34,-5.060766e-05,-0.009915482,0.009035827,0.02203311,-2.3058625e-05,-0.029462753,0.021114914,-0.023352677,-0.008292238,-2.0644724e-05,4.8604506e-14,-0.004436096,0.0004993402,0.0010059789,0.0011237601,0.0018474845,0.0022173335,0.0036032307,0.0006072086,-0.015957965,0.0018007876,0.024393212,0.006979621,0.00045392496,0.0003441971,-0.018408393,0.003325146,0.009556042,0.004986202,3.5400346e-22,0.00035426265,-0.04929752,-1.864735e-17,0.0009596636,5.5001294e-20,0.0046494366,0.00049668207,0.0020384016,0.014714522,0.0006819621,0.0008226907,0.00054078083,0.00058405177,0.007810977,-0.00047622077,0.00042528764,0.0001364296,0.0005813259,-0.00040154898,0.0004189015,-0.01113425,-0.010100037,0.0014484023,2.8220893e-05,0.00015826338,0.00043445692,0.046563193,-0.015783932,0.0049359854,0.00026786636,-0.00014053292,-0.005949721,-0.0011554081,0.0024012292,0.00059692,0.0004178336,0.00087557617,0.005709662,-0.003286205,-0.0010074085,0.007868906,-0.01930672,-0.012998574,0.001442199,0.00030810773,0.00024034816,0.009838928,0.0011556598,0.049361236,0.059964392,-0.0024583268,0.022640528,-2.298193e-05,2.936521e-12,0.035715155
neuron_80,2.272123e-34,-4.7569685e-34,-4.910956e-34,2.9467345e-34,-3.0613937e-35,-5.702098e-34,-3.499584e-34,4.2713236e-34,4.0387167e-34,-2.4475147e-34,4.703539e-34,-1.8851375e-34,3.6589773e-34,-5.045013e-35,-3.9426586e-34,-1.8348084e-34,1.4401323e-34,5.389568e-34,3.229048e-34,3.4983295e-34,2.3092733e-34,7.8952354e-35,2.547876e-34,-9.0373395e-35,-2.6352402e-34,-4.9274886e-34,-7.9527714e-35,-2.0815948e-34,-3.9839444e-35,-4.5111083e-34,-1.0734441e-34,1.6464364e-34,-6.0440705e-35,-2.1063647e-34,-1.3114235e-35,1.2716232e-35,7.4874513e-35,-4.7744723e-34,-3.8451975e-34,3.6175614e-34,7.4437204e-36,-8.543486e-35,-2.5051433e-34,1.2699357e-34,1.7672757e-34,-3.3239185e-34,-1.5970094e-34,1.2186197e-34,-2.3175571e-35,-4.563443e-34,4.0113933e-34,3.0147653e-34,4.007368e-34,6.0558806e-35,1.119508e-34,-3.2957932e-34,4.3485825e-34,-3.7913026e-34,-5.6511955e-34,-3.536012e-34,4.0539297e-34,-3.6711272e-34,3.0275061e-34,3.843626e-34,-3.7355567e-34,-2.751662e-34,4.5466675e-35,-4.2753106e-34,-3.6253963e-34,1.0084575e-34,3.2669996e-34,4.824282e-34,4.2917586e-35,-5.016913e-34,1.9258882e-34,1.7382861e-34,-5.119346e-34,-2.5909868e-34,-9.688272e-35,3.372075e-34,1.5119424e-34,3.7791147e-34,4.189967e-34,3.528049e-34,-6.46452e-35,-5.1879047e-34,-3.8324505e-34,-2.0186755e-34,-1.0033851e-34,3.0091142e-34,5.476683e-34,-3.9915835e-34,-3.454197e-34,2.158096e-34,4.0997143e-34,2.038411e-34,3.983583e-34,-2.8327178e-34,-3.129498e-34,-7.9776887e-35,-1.7543112e-34,-1.5534021e-34,-1.2742864e-35,-2.4248295e-34,-3.0260026e-34,-3.5173746e-34,-2.2459264e-34,1.5328492e-34,5.785832e-34,-5.4967613e-34,-2.9850896e-34,6.193399e-35,-4.139493e-34,4.9965237e-34,5.139214e-34,-4.4547884e-34,-1.0762133e-34,-4.415223e-34,-5.582983e-10,-3.1663244e-34,1.6791317e-34,3.2506083e-34,5.788833e-34,1.1297045e-34,-5.702356e-34,-5.8552062e-34
neuron_81,-4.2309446e-05,3.602285e-34,5.716701e-34,-1.8406049e-35,-3.55246e-34,1.8626572e-34,3.6025509e-34,-3.962373e-34,-2.0957958e-34,1.0709503e-34,-3.3140033e-34,2.2176252e-34,4.760261e-34,3.5982332e-34,4.8503193e-34,3.032176e-34,-3.838242e-34,3.928805e-34,-3.116386e-35,4.046294e-34,-1.3942129e-34,1.4615627e-34,4.1272984e-34,-1.8439641e-34,-1.8775285e-34,-3.5494247e-34,-1.8307539e-34,5.6677305e-34,5.6172375e-34,4.4033633e-34,3.7239555e-34,5.010395e-34,2.645037e-34,-1.8718439e-34,5.4753535e-34,-2.000076e-34,-4.1788824e-34,-1.4607005e-34,-4.8006427e-34,-2.80145e-34,4.3581233e-34,-5.84146e-34,-3.9260226e-34,3.0696412e-34,-2.9432771e-34,3.861791e-34,4.2669012e-34,5.6376796e-34,-4.2715387e-35,2.907634e-34,-3.9110754e-34,4.096606e-34,1.5812235e-34,-5.5594307e-34,4.2051855e-34,-3.6200643e-34,-4.9269353e-34,2.4903222e-34,2.8723498e-34,-5.290714e-34,5.3142217e-34,-2.1048696e-34,-3.3873615e-34,5.744275e-34,-1.7686066e-34,2.3553285e-35,4.6266943e-34,3.5880943e-34,-4.717164e-35,-5.2826514e-34,-3.9705825e-34,-5.122848e-34,-3.3121978e-34,-2.8492358e-34,3.4353845e-34,-3.8668493e-34,3.6067105e-35,-3.2238022e-34,3.8934118e-36,-1.6668597e-34,-6.035631e-35,4.4338306e-34,4.537922e-34,4.561506e-34,-9.187989e-35,-1.0680482e-34,1.6400181e-34,-9.75627e-35,4.0024086e-34,3.409439e-34,-4.8677037e-34,3.387053e-34,1.0143087e-34,-1.3717268e-34,5.8061826e-34,1.9255196e-34,-2.8713695e-34,-1.8260338e-34,-3.3589724e-34,2.249815e-34,8.941662e-35,5.6955397e-34,5.7385843e-34,-3.6623502e-34,-1.1003748e-34,-1.6599756e-34,-6.294352e-35,-3.8933043e-34,-5.80195e-34,2.1417705e-34,-3.9081073e-12,2.5444682e-34,2.048966e-34,-3.1233826e-34,-1.486087e-34,-5.4341717e-34,5.2078643e-34,9.113571e-35,-5.015325e-34,9.594333e-35,5.4298683e-34,-4.4802493e-34,-4.4351338e-34,-1.0680305e-34,9.795624e-35,-1.5654951e-34
neuron_82,-4.8034437e-34,8.6001506e-08,-3.1656493e-33,0.0013906757,8.56258e-11,1.0960815e-26,0.00037824488,0.0006917578,-3.1514567e-25,0.0005052585,-1.2986647e-09,4.42987e-34,4.65507e-35,-1.3074626e-34,4.832516e-34,-4.7758935e-35,-3.0651722e-34,-3.22304e-34,1.1966494e-28,1.3834519e-34,1.9329621e-35,-7.022426e-35,5.044648e-34,0.00085731864,-9.261093e-37,8.9905186e-36,0.0001934595,-1.05545487e-16,-0.0003919521,2.4031953e-34,-0.00039187478,3.0791932e-34,0.0003097925,-0.00023483684,-5.720891e-34,1.9712008e-33,-3.1927744e-34,4.4472257e-34,-1.1781256e-34,5.0618807e-35,5.723495e-34,0.00026015425,-0.00030326683,-2.5897064e-06,-2.810146e-25,5.700922e-34,-0.0014245821,-4.890888e-28,9.810602e-35,-2.1484457e-34,5.0736908e-34,1.1400711e-34,-4.6047493e-34,-1.1576245e-34,2.7215949e-33,5.1418033e-34,-3.7979929e-34,-1.1772502e-34,3.5106315e-33,3.4101206e-34,-3.9633633e-34,-4.579469e-34,4.6968922e-05,-1.7542086e-05,-2.8409026e-34,4.352906e-34,-2.226457e-21,-1.7231823e-14,9.932374e-10,-2.3854837e-34,-1.8476315e-35,2.2611853e-33,-8.011838e-05,-5.1687276e-34,5.4718325e-33,1.0447929e-34,-1.1840669e-34,-4.4514557e-34,-1.4307034e-34,3.5522514e-33,1.0633522e-34,3.171544e-33,-5.2343514e-34,-4.448502e-32,9.071166e-35,-5.247649e-34,-4.779558e-33,-4.545871e-34,-4.131174e-35,5.5821417e-34,2.626275e-34,-1.8871754e-34,1.9424303e-06,-2.1925892e-34,-1.2507678e-34,2.4297686e-34,-1.1215811e-34,-1.0048123e-09,1.707909e-34,4.32291e-34,-2.6079003e-34,-4.9089595e-34,5.281747e-34,3.8418829e-34,4.42143e-33,4.987358e-34,4.4643475e-34,-5.6604975e-34,2.2393216e-34,1.2132879e-34,-4.0806846e-34,5.116014e-34,-1.0049504e-34,2.467187e-20,-2.8965827e-34,2.7918597e-33,2.693614e-34,6.872955e-33,2.0738677e-33,-2.6226023e-20,-1.0998509e-11,-2.1993631e-22,1.0281564e-28,4.1389597e-34,4.466752e-34,-8.877722e-35
neuron_83,-2.551897e-34,1.1662254e-34,-1.4612114e-09,-3.1773511e-34,2.092971e-34,1.6487949e-34,-3.55571e-35,-5.069939e-34,-7.5649467e-35,1.4246397e-34,3.3115979e-34,5.259879e-34,3.6640529e-34,3.6088184e-34,-4.0747483e-34,1.2769494e-34,-4.905193e-34,2.511003e-35,-4.1378127e-34,-3.4179427e-35,-2.6869514e-34,-4.3965977e-34,-2.372621e-34,-3.5974977e-37,3.983662e-34,1.7692348e-34,3.0170961e-34,-2.724511e-34,3.1923564e-34,-2.1156662e-34,3.2133789e-34,1.9204859e-34,2.2155793e-34,-1.6861118e-35,4.6145353e-34,-2.1348667e-34,-4.3250184e-34,3.7331702e-10,-5.1813504e-34,4.8464087e-11,1.6115231e-34,3.014936e-34,-4.8928263e-34,1.1497963e-34,-3.2712433e-34,-3.0874506e-34,2.0035452e-34,4.397503e-34,-5.5859634e-34,-2.8935928e-34,9.165109e-35,2.739901e-34,4.418599e-34,-2.4487751e-34,5.696622e-34,1.409594e-34,-4.557017e-34,5.708421e-34,-4.3088585e-05,-4.984941e-34,8.5039956e-35,1.712387e-08,-5.833387e-34,1.9900098e-34,2.3125647e-35,-3.304704e-34,-4.172946e-34,1.7496954e-34,-3.475392e-34,1.249342e-34,2.032195e-34,-5.5478446e-13,-2.8180096e-34,-1.987085e-34,4.238458e-34,3.9260134e-34,-5.4160535e-34,4.992611e-34,2.9626866e-34,-4.0250396e-34,4.4854807e-34,-4.3286878e-08,4.5641507e-34,-2.3181777e-34,-2.9689534e-34,2.491813e-34,-4.1350163e-34,-8.068593e-35,-1.7199568e-11,1.8564729e-34,2.7414438e-34,-4.26298e-34,3.467415e-34,2.7569154e-34,-3.859256e-35,-4.837365e-34,3.328072e-09,4.389907e-34,-4.030906e-34,3.2970853e-34,-2.7543082e-34,-2.410533e-34,-4.266272e-34,-4.3272676e-06,1.2348984e-08,9.3370986e-35,6.572189e-35,-4.4859913e-34,-1.4839281e-34,-5.0196626e-34,4.0369406e-34,4.6962652e-34,4.498975e-36,2.480086e-34,5.643262e-34,-5.877303e-34,-1.4565624e-34,5.3643253e-34,2.092909e-34,-3.1532236e-34,-1.8051843e-34,-1.931811e-34,4.5910814e-35,2.9571388e-34,4.92006e-34,4.745706e-34
neuron_84,9.2397805e-35,5.183028e-35,2.8752445e-34,-1.5603658e-34,1.9967565e-34,4.665403e-34,1.4610292e-34,-1.3580933e-34,4.2292478e-34,-5.6140026e-34,4.73818e-34,-3.3969034e-34,1.9235864e-34,-5.533444e-34,-4.246805e-34,-2.251147e-34,-2.5466947e-34,3.5952449e-34,1.6273787e-34,4.252806e-34,1.3666655e-34,4.068209e-34,2.185019e-34,3.7627712e-34,-2.8283244e-35,-3.3108368e-34,7.470578e-35,-1.7398408e-34,-1.4518854e-34,-4.3491454e-34,-1.6566756e-34,4.762856e-34,-3.1493822e-34,-9.872758e-36,3.945503e-34,-5.0058252e-34,2.8449034e-34,-2.3847252e-34,-1.3032169e-34,3.0295575e-34,-3.0591173e-34,3.3996858e-34,-4.028924e-34,-5.1697346e-34,2.43061e-34,3.187437e-34,-2.782862e-34,-2.2442155e-34,5.208075e-34,-4.001405e-34,-2.454074e-35,2.7659763e-34,-3.6607796e-34,2.2593337e-34,-9.3781444e-35,1.9630971e-34,6.486341e-36,-1.9747584e-34,1.8110603e-34,-4.4311756e-34,-3.5005032e-34,-8.472334e-35,3.944236e-34,-2.9617395e-34,4.125842e-34,1.4890497e-34,-2.8249076e-34,8.3346395e-35,-2.6904017e-34,-4.3937857e-34,-2.6865983e-34,2.2870166e-34,-1.358481e-34,5.6000976e-35,5.5865e-34,4.7072956e-34,4.237986e-34,3.1554328e-34,-2.4353745e-34,3.977524e-35,4.1169366e-34,6.15127e-35,1.9957286e-34,2.1207126e-34,-3.5632466e-34,-3.051621e-34,-3.1974686e-34,-5.0938133e-34,-5.2763386e-34,-1.3186659e-35,1.1332587e-34,-1.5806542e-35,4.9061126e-34,-7.564779e-35,9.226345e-35,-5.716732e-34,2.5396285e-34,-1.0379133e-34,3.253177e-34,1.5926566e-34,2.177652e-34,-4.891335e-34,-1.3429695e-34,2.9768292e-34,2.8287137e-34,2.6210778e-34,-2.8432417e-34,2.6626694e-34,5.035834e-35,-2.6069159e-34,3.4348055e-34,9.500373e-35,-4.0331418e-35,4.197259e-34,-5.6557253e-34,4.5912495e-34,-9.490161e-35,-5.2877354e-34,3.9356873e-34,4.8454364e-34,-2.8245903e-34,9.439092e-35,5.0971185e-34,-2.578086e-34,-9.493196e-36,-1.6379981e-34
neuron_85,0.035047196,0.012076262,-6.120276e-06,-0.0799266,0.025471207,-0.06960766,0.058930628,-0.033401817,-0.055820823,0.0865598,0.057407685,0.019506343,-0.010772177,-0.0038148589,-0.0062149637,0.06893597,0.026457015,-0.0128083015,-0.049378376,-0.009843657,0.051049337,-0.009437206,-0.0026391665,-0.03558223,-0.00073826435,-0.115872435,-0.036197558,0.037359294,-0.0025748685,-3.978729e-34,-0.009997835,0.0062044365,0.020136215,-0.02274427,0.014103035,0.004087289,-0.00938881,0.0020774475,-4.443529e-34,0.0049995254,-0.011765615,-0.0805505,0.044233777,0.028737204,0.00857545,-0.0077682543,0.042939834,0.010303251,0.015262048,0.014715604,1.4983016e-08,-3.7559983e-34,0.009324155,-6.642195e-11,-8.626514e-05,1.02467913e-13,-0.0010865846,2.3449212e-17,-4.621771e-19,-0.0052644075,0.025275066,-0.0032799398,-0.06412049,-0.013762371,6.4319225e-05,-3.9054244e-09,0.02709167,0.028585302,-0.057517607,-0.0005187159,5.401367e-34,5.2219297e-19,0.05450103,2.690273e-34,0.0002705179,-2.518842e-34,-0.011373013,1.4528727e-09,3.4553913e-10,-0.014205484,1.4613507e-15,4.7858107e-06,-0.0039813174,-0.00036743394,-0.0126104895,9.3381455e-11,6.837747e-08,-3.8593753e-06,-3.5284095e-06,7.926149e-15,-0.0054874406,0.023094833,0.04046314,-2.0695448e-05,-2.2656175e-33,0.019284062,-2.1560251e-12,-0.046339355,3.303503e-35,-0.0119987335,-0.00023902085,0.0017017694,-0.03251712,4.9210747e-15,-0.0016740358,-0.00092853693,-6.4919586e-05,-1.7043757e-11,0.019015701,-4.0816763e-35,1.3258801e-34,0.010932941,1.4231648e-34,-9.923971e-35,-5.4965494e-11,-3.5300964e-05,-5.744956e-13,-0.014363633,-0.0021511943,0.03899611,0.014243741,-0.0838933,0.0095723495,0.025221454,-0.0013311064,-0.00031438307
neuron_86,3.8370638e-34,-1.1430066e-34,3.0682166e-34,-1.1583553e-34,-2.5573082e-34,3.4956497e-34,-2.4730918e-34,-1.6323639e-34,-2.5491054e-35,-3.9812455e-34,-3.6362694e-34,-2.3341311e-34,-2.6914856e-34,2.6441414e-34,4.7002794e-34,3.905034e-34,-1.600119e-34,4.006193e-34,3.173641e-34,-1.3871398e-34,-1.0926769e-34,4.2052897e-35,4.9322907e-34,-5.194166e-34,5.1386882e-34,2.3413937e-34,-1.5622253e-34,-6.042198e-35,-2.3023184e-34,4.5010625e-34,-2.6393049e-34,3.2353356e-34,-9.941132e-36,5.467125e-34,3.0049089e-34,6.728603e-35,-4.7644026e-34,-3.1812844e-34,2.6022956e-34,2.9208298e-34,-1.9821167e-34,-3.2822546e-34,-3.5101138e-34,-4.6326384e-34,-7.867756e-35,-5.580891e-34,-1.9873364e-34,2.8773292e-34,-4.711946e-34,-2.2367421e-34,4.589233e-34,-4.459862e-09,3.425391e-34,-1.8728564e-34,-5.2731575e-34,3.1516253e-34,-3.245639e-34,2.4959345e-34,-5.37597e-34,-1.248375e-35,1.8917625e-34,5.4264584e-35,3.978314e-34,2.5906872e-34,-2.164785e-34,-2.6795026e-34,4.832134e-34,-4.387268e-34,1.5234551e-34,1.0751076e-34,4.1979695e-34,-4.335113e-34,5.67509e-34,1.844167e-34,-5.7992242e-34,-1.5597864e-34,6.5853857e-35,-4.8495993e-34,1.6093693e-34,2.1948022e-34,-5.874681e-34,5.228202e-34,1.3110004e-34,2.3213828e-34,2.764985e-34,-2.257087e-34,-5.554982e-34,2.4061084e-34,1.1764072e-34,-3.618436e-34,8.913287e-35,-6.150407e-35,5.4092944e-34,-6.470334e-35,3.1978075e-34,-1.8059368e-34,-4.8423e-34,8.47557e-35,-1.749885e-34,4.773363e-34,1.6851841e-34,5.584536e-34,3.352117e-34,-5.787946e-34,4.2460197e-34,1.553166e-34,-1.05774725e-05,-1.9248298e-34,-5.54667e-35,-5.5615723e-34,-2.3886477e-34,2.322454e-34,-1.4630001e-34,-3.5399872e-34,1.3893553e-34,4.5753252e-34,-4.758265e-34,-3.4029533e-34,-1.9183443e-34,1.8669927e-35,-2.9401848e-34,-4.79686e-34,4.8076837e-34,2.680219e-35,-5.093821e-34,-5.587005e-35
neuron_87,-3.7471107e-35,-5.651853e-34,-3.4775122e-34,4.4082985e-34,7.9444316e-35,2.3317042e-34,-5.400196e-34,4.7760785e-34,-5.494862e-34,4.2862326e-34,3.1911687e-34,1.4515748e-36,-4.9243006e-34,-2.9374878e-34,3.395372e-34,-3.790452e-35,4.842586e-34,-2.0411686e-34,-5.569111e-34,-4.3950848e-34,2.3563204e-34,4.570263e-34,1.0735687e-34,-6.3886545e-35,8.019413e-35,-5.3164923e-34,3.267225e-34,4.3362664e-34,2.3509598e-34,5.713189e-34,-4.424648e-34,-4.9868626e-34,4.787747e-34,1.3085061e-34,4.151816e-34,1.743749e-34,-5.3175085e-34,7.394682e-35,-3.7060026e-34,7.1573877e-35,5.15799e-34,-4.0938763e-34,2.870724e-34,1.2586567e-12,-1.2994438e-34,-3.022769e-34,-4.9802137e-35,-3.6623851e-34,-1.81824e-34,2.1800009e-34,-3.6335674e-34,6.6016394e-35,-5.3852197e-34,-3.5323187e-34,3.7635564e-35,-3.982587e-34,4.101492e-34,-5.737779e-34,-1.6496479e-34,-2.5647457e-34,-9.7471285e-12,-2.55721e-34,5.49446e-34,-5.478344e-34,-2.620304e-34,-7.731364e-35,5.781928e-34,1.9855138e-35,2.6265193e-34,-5.313756e-34,1.7229274e-34,-8.6828074e-35,-5.720634e-35,-5.270338e-34,3.2241634e-34,3.8863873e-34,4.958177e-34,2.5068138e-34,4.88598e-34,-2.2772012e-35,-1.5915971e-34,3.7807898e-34,1.2100934e-35,-2.6663564e-34,-5.917774e-35,-1.0310513e-34,-2.2736182e-34,-4.7087383e-34,3.4634896e-34,-2.1079773e-34,2.7014816e-34,-3.2837136e-34,-7.7783816e-35,4.9975545e-34,2.1682044e-34,-5.5251403e-34,-1.5206204e-34,-3.026891e-34,8.129608e-35,-5.53959e-34,-4.4328057e-34,-2.8818045e-34,5.697694e-34,1.6033213e-34,-5.2272034e-34,-3.6430363e-34,1.1388027e-34,1.1459458e-34,5.814739e-34,-3.4620834e-37,-5.2371364e-34,-5.4203165e-34,-6.9257154e-35,-3.839481e-34,-4.7561356e-34,4.353965e-34,3.3489471e-34,-4.08963e-34,5.0900834e-34,-3.0666751e-34,1.0443949e-34,-1.3320135e-34,-3.5053448e-34,2.459181e-34,-5.1653352e-34,5.623432e-35
neuron_88,-3.4302027e-34,2.8690167e-34,6.8531163e-09,2.5315853e-34,-2.1898055e-34,2.1698997e-34,-4.134357e-34,-2.0640055e-34,1.0498267e-34,-2.481959e-34,3.189072e-34,4.5493744e-34,3.2090988e-13,4.5412947e-34,5.533667e-35,6.6288836e-35,-4.125879e-05,5.333218e-34,1.3743182e-34,5.02767e-34,-5.688086e-34,3.4988805e-34,-5.111591e-35,-1.5052848e-35,5.4353096e-34,3.1040545e-34,3.4651303e-34,2.6171087e-34,-2.3656711e-34,-2.7178017e-34,-2.3794065e-34,3.585868e-34,-2.2898304e-34,-2.1749805e-34,-2.541939e-07,-3.4727777e-34,4.6452084e-34,7.840694e-35,5.6988232e-34,4.792329e-34,5.725294e-34,-5.7204285e-34,-1.2334028e-34,-2.128339e-34,4.4828533e-35,-3.434498e-34,-2.0379564e-34,3.3432014e-34,8.7708845e-35,-1.9845844e-34,4.4561228e-34,-1.0033893e-06,-7.946471e-13,1.63404e-34,-3.7453974e-11,3.8751053e-34,3.8022834e-35,3.0196393e-34,1.1225677e-34,2.9302576e-34,-2.1283959e-05,-7.410849e-36,-2.0740312e-35,-3.3027213e-34,5.16128e-34,-5.157658e-34,2.8521947e-35,-9.79319e-35,2.4504603e-34,-1.0251203e-11,1.544797e-14,8.792698e-36,3.8678374e-34,3.5575054e-10,5.895589e-34,2.6258715e-07,2.3019118e-35,5.288211e-34,-1.7105353e-34,2.512766e-34,2.9811345e-34,-3.3491156e-34,-1.3327604e-13,5.750401e-34,8.583205e-06,2.0743214e-34,2.502038e-10,4.791697e-34,-5.8440877e-34,1.5108041e-35,1.1570244e-34,-3.148716e-34,3.8499938e-34,-3.247647e-34,5.193099e-34,2.9301392e-34,4.819042e-34,-1.8982911e-34,1.9234283e-34,2.9537455e-34,-4.575935e-34,-3.1070419e-34,-4.3515772e-34,4.2573393e-34,1.06354136e-07,-2.2069613e-34,4.4031227e-34,-5.0627293e-34,-3.5593234e-34,3.4741882e-34,2.3029716e-34,3.3122218e-05,3.7380426e-34,1.8389672e-34,-1.763039e-10,-2.1006192e-12,1.726669e-34,-5.056154e-34,-1.1276069e-10,3.1927088e-34,-5.716554e-34,-2.9047044e-34,4.398068e-34,3.5629968e-35,-4.691834e-34,-5.0181413e-34
neuron_89,3.871608e-34,5.586096e-34,-2.373279e-34,-1.3208516e-35,-4.1470045e-34,-4.322065e-34,4.5470693e-35,2.3894366e-34,-1.9578262e-34,-2.2946715e-34,3.7925268e-34,1.5356364e-34,-1.0500177e-34,8.006704e-06,2.1379487e-35,-2.1654222e-34,-1.1587709e-34,-1.899929e-34,-2.6362665e-34,3.4574228e-36,5.0144605e-34,3.9478812e-34,-2.477554e-34,2.1278188e-34,-5.068726e-34,-2.0055476e-34,8.607617e-35,-2.1720573e-34,6.3849914e-35,-4.9538785e-34,6.409548e-35,2.5843422e-34,-8.320599e-35,-2.5515207e-34,4.000355e-34,-2.571394e-37,2.9523528e-34,-1.6695767e-34,4.5125814e-34,2.0567404e-34,4.8457596e-35,1.9718413e-34,-2.0354474e-34,3.6400064e-34,-2.4427213e-34,-3.1996405e-34,-3.1920572e-34,4.2679555e-34,-8.664771e-36,-3.9184654e-34,-5.6858956e-34,-1.1753205e-05,-3.4280492e-34,-1.3138353e-34,-1.1423381e-34,-6.9814814e-35,-2.7051854e-34,2.9529355e-34,-3.4661812e-10,-2.1953236e-12,1.2418679e-05,4.8104324e-34,4.3657346e-34,1.7277554e-34,2.3407986e-34,1.2334168e-34,4.37519e-34,2.1262218e-34,4.019096e-34,-5.962427e-09,4.7491275e-13,-9.76373e-35,1.9451383e-34,-7.011695e-12,-2.6701428e-34,-7.222519e-13,3.7594798e-34,-2.807301e-35,4.320691e-34,-5.5337425e-34,5.379018e-34,2.58669e-34,2.5317471e-34,1.5787275e-34,8.3411977e-35,3.2939262e-34,-3.390787e-34,5.405922e-34,2.3065284e-34,-1.9281854e-34,-4.4352293e-34,5.6727603e-34,-2.4167576e-34,-2.5759882e-34,-3.7575595e-35,-4.245702e-34,-4.92419e-34,4.8900345e-34,1.2970699e-34,-4.6060295e-34,-3.4990206e-34,-2.3936546e-34,3.5612042e-34,-5.7396083e-34,1.0529812e-35,2.772712e-34,4.588094e-34,-2.816062e-34,3.8210987e-34,5.896974e-34,2.3434802e-34,4.314931e-34,4.139103e-34,5.593802e-34,1.2894297e-05,3.1598537e-34,0.00015166175,5.2689413e-34,5.9015423e-13,-5.7071426e-34,-1.7158324e-34,3.1320018e-34,-1.7538302e-34,-4.431557e-34,2.9699498e-34,2.987565e-06
